id,Delta,R0,i0
6470,20.0,2.11856132066553,8144.0
6471,18.0,2.2066534031198897,3222.0
6472,21.0,2.173490733227527,6723.0
6473,13.0,2.424665419977621,2413.0
6474,18.0,2.0541095996203333,6168.0
6475,17.0,2.025902330659717,7748.0
6476,18.0,2.2428282595708064,4403.0
6477,16.0,2.3997315730192548,2074.0
6478,17.0,2.25553305169763,3762.0
6479,17.0,2.1198861425713265,4443.0
6480,20.0,2.172790629186404,4280.0
6481,17.0,2.090439169974017,5143.0
6482,20.0,2.0795415556493837,8288.0
6483,14.0,2.5478646578744417,1435.0
6484,15.0,2.388811933639443,1508.0
6485,18.0,2.046084784952443,8803.0
6486,20.0,2.170687084563366,7665.0
6487,19.0,2.095258061945918,6595.0
6488,16.0,2.217016228670727,3431.0
6489,22.0,2.0995410930459375,7300.0
6490,21.0,2.0300977751749403,8474.0
6491,18.0,2.307434010461278,3762.0
6492,18.0,2.072574795546784,7388.0
6493,20.0,2.0487524866969102,8634.0
6494,20.0,2.1814762444665785,3360.0
6495,17.0,2.3310636644279823,3969.0
6496,21.0,2.0442901062511796,9029.0
6497,18.0,2.1465765085098045,5235.0
6498,20.0,2.217515191352251,5557.0
6499,21.0,2.2145821404736363,4493.0
6500,21.0,2.171707342071213,3678.0
6501,18.0,2.1158928720561967,7649.0
6502,17.0,2.3083701626136532,2750.0
6503,16.0,2.2323854529892815,3172.0
6504,18.0,2.336751570182663,3512.0
6505,19.0,2.135584563270591,3874.0
6506,19.0,2.0961810984578997,6493.0
6507,20.0,2.168996165397246,6222.0
6508,20.0,2.2859550469596823,4339.0
6509,20.0,2.020878236062338,8634.0
6510,22.0,2.1220494812104675,8043.0
6511,22.0,2.1282280267624984,6990.0
6512,16.0,2.2165787224470046,4983.0
6513,17.0,2.2721825808782934,3170.0
6514,17.0,2.2799664309970495,2256.0
6515,20.0,2.1512778906926875,5699.0
6516,17.0,2.0915180643780444,7904.0
6517,17.0,2.2818895115741067,3422.0
6518,20.0,2.003021452950773,9454.0
6519,17.0,2.209927256078917,3678.0
6520,22.0,2.11073025217801,6971.0
6521,18.0,2.170155576083601,4325.0
6522,18.0,2.0774486325769783,6466.0
6523,19.0,2.0261748912242075,7166.0
6524,17.0,2.131344966657643,6592.0
6525,16.0,2.212576054849618,5032.0
6526,18.0,2.2016723697069547,5425.0
6527,17.0,2.058196713949798,6520.0
6528,21.0,2.0454093813278273,7382.0
6529,22.0,2.0673935925368463,6520.0
6530,20.0,2.305264138263585,4505.0
6531,20.0,2.1374851090749405,5821.0
6532,19.0,2.122918298492576,7904.0
6533,18.0,2.1367890972568273,6569.0
6534,15.0,2.211397367854972,3582.0
6535,17.0,2.203300904700804,3265.0
6536,20.0,2.1113727541011786,7602.0
6537,20.0,2.2730882449192524,3678.0
6538,18.0,2.156644565623208,3872.0
6539,21.0,2.220179686847499,3938.0
6540,20.0,2.072749376102419,8647.0
6541,20.0,2.2392643161647783,5271.0
6542,17.0,2.3200874689326745,2604.0
6543,16.0,2.1097586991487507,5205.0
6544,21.0,2.1349476355742847,6102.0
6545,18.0,2.266873666709461,3892.0
6546,18.0,2.3038921045136127,3471.0
6547,16.0,2.301577547751866,3582.0
6548,19.0,2.31567993002315,3234.0
6549,16.0,2.2130318180236466,5032.0
6550,20.0,2.0824137537555196,6756.0
6551,21.0,2.0768904155142778,8796.0
6552,16.0,2.1848381262715946,4228.0
6553,19.0,2.09573441068907,6015.0
6554,21.0,1.9902134521217683,8550.0
6555,17.0,2.131965908952264,7656.0
6556,16.0,2.3764663964087185,2462.0
6557,18.0,2.3617783005771247,2214.0
6558,16.0,2.4977815381798805,2048.0
6559,15.0,2.302260564462851,2048.0
6560,18.0,2.100636996688363,6628.0
6561,22.0,2.00418140917687,9337.0
6562,18.0,2.1427659984133505,3972.0
6563,16.0,2.5228236616843835,1456.0
6564,16.0,2.2445277451062786,4339.0
6565,19.0,2.1746409283068644,7882.0
6566,17.0,2.2389124801350766,5167.0
6567,15.0,2.5811151658095164,1435.0
6568,18.0,2.2102858123792832,5507.0
6569,15.0,2.277441016688401,4099.0
6570,15.0,2.297638886574408,2514.0
6571,21.0,2.2214515612712273,5032.0
6572,15.0,2.4110989249743344,1579.0
6573,22.0,2.042634832014219,9038.0
6574,17.0,2.2088231673527132,5986.0
6575,17.0,2.1433685308885146,5350.0
6576,20.0,2.102250269488809,5610.0
6577,17.0,2.1705650992996572,3678.0
6578,19.0,2.079779367510579,7904.0
6579,21.0,2.059506504444718,5996.0
6580,16.0,2.3062217444735436,2411.0
6581,19.0,2.2174392610571747,3582.0
6582,17.0,2.283420599651388,4250.0
6583,21.0,2.105680087631915,4815.0
6584,17.0,2.0664972472108993,7214.0
6585,21.0,2.2015255635379365,5203.0
6586,21.0,2.1322339125810923,5343.0
6587,22.0,2.162389383082012,5008.0
6588,19.0,2.342859928231462,2184.0
6589,20.0,2.0276758851120023,7789.0
6590,18.0,2.0399413147867227,8144.0
6591,21.0,2.1131384848411137,5575.0
6592,19.0,2.151646546515717,6254.0
6593,15.0,2.146696572971078,4660.0
6594,20.0,2.0468500868064092,9866.0
6595,20.0,2.046557288902467,6352.0
6596,19.0,2.022007130416396,7300.0
6597,16.0,2.1207454251805977,5358.0
6598,17.0,2.2272856378949144,3360.0
6599,17.0,2.228730718580784,4339.0
6600,18.0,2.297532883401085,3349.0
6601,20.0,2.0187680658368112,9454.0
6602,20.0,2.2440951131398834,5271.0
6603,18.0,2.114389211446856,6763.0
6604,17.0,2.5005163370609367,1670.0
6605,18.0,2.3532449668511326,2923.0
6606,21.0,1.99998744371714,8288.0
6607,21.0,2.128098099008973,6420.0
6608,19.0,2.1751482797124666,3762.0
6609,20.0,2.084913740914065,8729.0
6610,18.0,2.191213178273611,5156.0
6611,18.0,2.2954570501709024,4358.0
6612,17.0,2.082722649022097,7509.0
6613,17.0,2.2934954092824915,3357.0
6614,16.0,2.19571252098783,4302.0
