id,Delta,R0,i0
5262,16.0,2.2227913644606794,4414.0
5263,18.0,2.150072987222513,5558.0
5264,16.0,2.3788842989004597,2345.0
5265,15.0,2.2004680602827844,4698.0
5266,21.0,2.369795140382086,2188.0
5267,23.0,2.0497408172720695,6428.0
5268,20.0,2.3813006571852102,3193.0
5269,18.0,2.334079945526158,1883.0
5270,22.0,2.229759690026463,5012.0
5271,16.0,2.4017353295386696,1352.0
5272,21.0,2.1756332621751175,9653.0
5273,19.0,2.100110620279239,9309.0
5274,21.0,2.1211504581151797,6855.0
5275,20.0,2.18927846521815,5516.0
5276,20.0,2.221240658914185,7554.0
5277,17.0,2.1646684496801907,6125.0
5278,17.0,2.083749841157687,7676.0
5279,21.0,2.2626386323239593,4235.0
5280,22.0,2.123083566137964,8951.0
5281,20.0,2.3476917087913396,2614.0
5282,22.0,2.229715055494958,4064.0
5283,22.0,2.2084302504802675,6361.0
5284,23.0,2.190730709214564,6880.0
5285,17.0,2.167858002559086,5007.0
5286,20.0,2.279337579946828,4869.0
5287,20.0,2.225932530914299,6519.0
5288,18.0,2.101456035938039,5491.0
5289,16.0,2.148015355900913,5384.0
5290,23.0,2.102485026490503,8959.0
5291,20.0,2.289921690733187,3521.0
5292,18.0,2.155168109276708,6401.0
5293,16.0,2.1476493838082793,4954.0
5294,21.0,2.0890754079512277,9891.0
5295,23.0,2.1106279652581197,5328.0
5296,24.0,2.0373029399075744,7732.0
5297,22.0,2.154635884943908,6998.0
5298,18.0,2.217859884597034,3916.0
5299,17.0,2.1563955783714084,6261.0
5300,20.0,2.0969279251417783,9171.0
5301,19.0,2.248068863609206,2652.0
5302,18.0,2.1835110935268016,7073.0
5303,21.0,2.1751805541370794,4732.0
5304,21.0,2.3127723600073784,2652.0
5305,17.0,2.653564766634986,1389.0
5306,15.0,2.3152903161614353,3937.0
5307,21.0,2.226635809631187,6764.0
5308,20.0,2.294775468626178,4621.0
5309,16.0,2.242255855110216,3094.0
5310,21.0,2.169617079583178,5252.0
5311,21.0,2.055037537999116,9601.0
5312,18.0,2.4912226209043475,1326.0
5313,22.0,2.165906826795142,4112.0
5314,17.0,2.1965595043033117,4472.0
5315,17.0,2.2654018630724595,3460.0
5316,22.0,2.0697245337160397,7554.0
5317,18.0,2.1201027197316717,5468.0
5318,16.0,2.232521862366181,4501.0
5319,18.0,2.0758185240958973,9284.0
5320,21.0,2.329378229118266,2693.0
5321,16.0,2.1513598661645124,5006.0
5322,21.0,2.2505437534079213,2672.0
5323,16.0,2.148289071518668,6260.0
5324,18.0,2.0165516108037145,9768.0
5325,16.0,2.34981765143307,1664.0
5326,17.0,2.084343664992573,9463.0
5327,19.0,2.4955750384951116,2465.0
5328,19.0,2.227701775876527,3204.0
5329,13.0,2.463763100996536,1188.0
5330,15.0,2.4650990383301283,2097.0
5331,16.0,2.4122978677278595,2800.0
5332,20.0,2.4212332716618703,2025.0
5333,21.0,2.1193396620772913,9231.0
5334,17.0,2.557977622472782,1447.0
5335,21.0,2.137099856315384,4499.0
5336,21.0,2.2211034348009004,4621.0
5337,22.0,2.1589751228845304,8363.0
5338,15.0,2.334650011696978,3390.0
5339,23.0,2.122909495442687,8171.0
