id,Delta,R0,i0
6835,14.0,1.8226714363528411,9706.0
6836,19.0,1.8817668182578842,8385.0
6837,13.0,2.0794012806934052,2905.0
6838,16.0,1.9257989880588677,8004.0
6839,14.0,2.1237504783994767,2036.0
6840,15.0,2.117145051842646,3644.0
6841,14.0,2.0365418300220086,3992.0
6842,18.0,1.9700250686850684,6611.0
6843,19.0,1.8534129737831682,9706.0
6844,17.0,2.0908296319568858,2917.0
6845,15.0,1.9025485783874403,8211.0
6846,17.0,1.9480362229632768,4929.0
6847,14.0,1.983552201270228,3920.0
6848,18.0,1.9234719423538988,7937.0
6849,17.0,1.9141265262389628,7322.0
6850,13.0,2.0141399394937047,4928.0
6851,17.0,1.9179096635895243,6668.0
6852,15.0,1.9170642676402814,7867.0
6853,15.0,2.007639690066306,4666.0
6854,13.0,2.398794502309191,926.0
6855,15.0,2.0746589157155415,2521.0
6856,14.0,1.8992626012587055,7256.0
6857,19.0,1.8847190223452224,6455.0
6858,15.0,1.8504888531583688,8108.0
6859,17.0,1.8980945118140422,8389.0
6860,20.0,1.8532395257733152,6651.0
6861,16.0,2.1942525003060207,1869.0
6862,17.0,1.870867403214544,8785.0
6863,17.0,1.88742782847757,7532.0
6864,13.0,2.022274506995807,3290.0
6865,16.0,1.9777996458556035,4420.0
6866,14.0,1.9225103796773773,7542.0
6867,14.0,1.8450176166088899,9011.0
6868,13.0,1.9553811121649924,5720.0
6869,15.0,1.830533255270373,9052.0
6870,13.0,2.0016914525909897,5137.0
6871,17.0,1.9005099684842546,7968.0
6872,19.0,2.0415147050379687,2879.0
6873,13.0,1.9207621977720692,6023.0
6874,15.0,1.9919174782517415,3213.0
6875,14.0,2.109432924720709,2879.0
6876,15.0,1.8572629679123853,8218.0
6877,18.0,2.0236002658196277,4160.0
6878,12.0,2.0155294674422737,3623.0
6879,13.0,2.130923457310903,2207.0
6880,12.0,2.113933397334464,3213.0
6881,14.0,2.083447224625167,3153.0
6882,13.0,1.9332308229948407,5349.0
6883,16.0,2.135272843868641,2717.0
6884,14.0,2.2968473376761938,1483.0
6885,13.0,1.9667156845730884,4319.0
6886,17.0,1.8829009001197194,7393.0
6887,12.0,2.258072826281158,1373.0
6888,14.0,1.8574754529875497,9005.0
6889,15.0,1.966142289890526,5785.0
6890,15.0,1.913314674681622,6440.0
6891,14.0,2.3043750426679557,908.0
6892,14.0,1.983030384281573,4584.0
6893,16.0,1.847416478907582,9154.0
6894,17.0,1.861790925559318,6930.0
6895,19.0,1.8667508955938457,8819.0
6896,16.0,1.8310308661999686,7431.0
6897,15.0,1.8765238252442185,8173.0
6898,13.0,1.9425602748440791,6047.0
6899,16.0,2.0029705438951124,6321.0
6900,16.0,1.8583735170126425,9005.0
6901,14.0,2.1557042624611396,2675.0
6902,14.0,2.000581069112359,4265.0
6903,12.0,2.235425723916296,2241.0
6904,16.0,1.940701008428826,4614.0
6905,19.0,1.8861076435319275,5709.0
6906,12.0,2.0762870721028217,2748.0
6907,15.0,1.898077516212176,5889.0
6908,15.0,1.9265173393921875,6587.0
6909,15.0,1.9033256503395575,7322.0
6910,18.0,1.9587462191807203,4550.0
