id,Delta,R0,i0
7482,16.0,1.7298639569406435,6784.0
7483,18.0,1.6835911944330255,7907.0
7484,16.0,2.1373361425245676,991.0
7485,13.0,2.008844059119234,1525.0
7486,20.0,1.592052224938529,9509.0
7487,16.0,1.9165456885568384,3275.0
7488,18.0,1.8514038625613147,3630.0
7489,16.0,1.666491227049141,8446.0
7490,19.0,1.7407602395327908,5439.0
7491,10.0,2.2465083541676316,721.0
7492,18.0,1.6264844677849903,8553.0
7493,18.0,1.9115350835773675,2873.0
7494,17.0,1.6362123307525922,9824.0
7495,17.0,1.7020524125699152,6094.0
7496,17.0,2.009583973993274,2006.0
7497,17.0,1.7815386567428853,5095.0
7498,16.0,1.760497436156133,6117.0
7499,15.0,2.164959894292346,991.0
7500,17.0,1.6635958278834422,8320.0
7501,17.0,1.8278509418085684,3788.0
7502,16.0,1.6880569143123927,8000.0
7503,13.0,2.178667145022248,719.0
7504,15.0,2.2243674639321482,721.0
7505,19.0,1.6558443329930006,8743.0
7506,18.0,1.7224981662902064,6094.0
7507,16.0,1.7054879656375288,6720.0
7508,17.0,1.6543798056020464,9144.0
7509,15.0,1.8008102122583782,4102.0
7510,11.0,2.107690353028025,991.0
7511,17.0,1.689163090201605,6215.0
7512,14.0,2.200751835274498,721.0
7513,18.0,1.7090588733216496,5959.0
7514,19.0,1.6488993170248412,9767.0
7515,17.0,1.8422664903497714,4084.0
7516,13.0,2.012633917720338,1730.0
7517,18.0,1.7361338696447424,6261.0
7518,16.0,1.7754237024254522,5768.0
7519,14.0,1.9222911570927035,3145.0
7520,14.0,2.235917701820825,719.0
7521,14.0,1.7941334826150996,4801.0
7522,16.0,1.636443351904223,9831.0
7523,16.0,2.0611067209809395,1457.0
7524,16.0,1.6881886667580528,6745.0
7525,16.0,1.7942251876767146,4547.0
7526,14.0,1.9342779499038822,2088.0
7527,17.0,1.7207660046689395,5380.0
7528,17.0,2.029872323240658,1578.0
7529,13.0,2.064752645976644,1634.0
7530,18.0,1.7045230501323898,6542.0
7531,18.0,1.7423613312070239,4503.0
7532,15.0,1.7529929982507262,5493.0
7533,15.0,1.859579273404565,2813.0
7534,10.0,2.1886240385302944,926.0
7535,17.0,1.6772334936714255,7058.0
7536,15.0,2.2173411205427676,721.0
7537,11.0,2.220559943390378,721.0
7538,18.0,1.8453103272403928,3005.0
7539,15.0,1.8014738619493589,4756.0
7540,10.0,2.1740832794484466,721.0
7541,15.0,2.155222317596985,1255.0
7542,15.0,1.7701101079622494,4367.0
7543,16.0,1.644315152447875,7746.0
7544,15.0,1.867535485182649,3363.0
7545,14.0,1.7587071828414356,5441.0
7546,15.0,1.9050769719582088,2390.0
7547,14.0,1.8926054244562258,2610.0
7548,16.0,1.8216304854278489,4611.0
7549,19.0,1.8155829601406182,4312.0
7550,17.0,2.088312597341541,1315.0
7551,16.0,1.7942152796931508,4071.0
7552,15.0,1.8883764106697347,3145.0
7553,15.0,2.0014433884361997,1730.0
7554,19.0,1.7594105309758634,5102.0
7555,17.0,1.6676645368862126,7712.0
7556,20.0,1.594158121046908,8902.0
7557,19.0,1.730093511794019,5861.0
7558,16.0,1.8389745830037685,3277.0
7559,17.0,1.9846737190055102,2459.0
7560,18.0,1.664190806658366,9239.0
7561,18.0,1.737968725538599,4796.0
7562,18.0,2.006532608761535,1525.0
7563,16.0,1.8303920904859838,4925.0
7564,18.0,1.6699723878014314,7958.0
7565,17.0,1.7091732193169977,6094.0
7566,11.0,2.121068802855985,1254.0
7567,13.0,1.9789785391092667,2221.0
7568,13.0,1.8934587778628431,2825.0
7569,19.0,1.6456532005097657,8446.0
7570,13.0,2.192710142880523,877.0
7571,16.0,1.961549997730252,1774.0
7572,18.0,1.7823419010033827,5567.0
7573,16.0,1.8919284615153993,2478.0
7574,17.0,1.7488715858398158,4794.0
7575,17.0,1.6522962596920365,7588.0
7576,13.0,1.9295455569457391,2258.0
7577,18.0,1.6877691002230488,6784.0
7578,18.0,1.8907213878143492,2755.0
7579,14.0,2.254397768212167,721.0
7580,18.0,1.8161183009512547,5349.0
7581,18.0,1.8422913948174493,3385.0
7582,18.0,1.7285068258541878,5886.0
7583,17.0,1.78338055249805,6020.0
7584,13.0,2.0620577751474025,1528.0
7585,18.0,1.7429527997005752,5295.0
7586,16.0,1.8757446454923592,2954.0
7587,18.0,1.664465906388753,7707.0
7588,17.0,1.9850643757667756,2556.0
7589,13.0,2.2424638548927533,721.0
7590,15.0,1.9392407668562501,2825.0
7591,13.0,2.0160706138280577,2139.0
7592,20.0,1.69916414829426,7712.0
7593,16.0,1.668431166433983,8039.0
7594,15.0,2.1063475104837988,1401.0
7595,16.0,1.7537212320323448,4584.0
7596,17.0,1.8176758687403973,3617.0
7597,17.0,1.7107061203477052,6347.0
7598,15.0,1.9101155830634229,2719.0
7599,15.0,1.91296540772631,2041.0
7600,15.0,1.969991028363578,2814.0
7601,18.0,1.7938491914578505,5400.0
7602,14.0,1.826826941301594,3788.0
7603,18.0,1.8598819738389631,2985.0
7604,12.0,2.1032699308808147,1301.0
7605,16.0,1.7263704561552653,6881.0
7606,19.0,1.646265504178071,8143.0
7607,16.0,1.7086625157345823,7048.0
7608,18.0,1.9030426333555557,2746.0
7609,15.0,1.676586527406252,6917.0
7610,17.0,1.783943667285885,5837.0
7611,19.0,1.7596996787358812,4307.0
7612,18.0,1.6836440008059084,8101.0
7613,13.0,2.063345687132361,1634.0
7614,20.0,1.7291422573872026,5064.0
7615,14.0,1.9120443489492904,2769.0
7616,18.0,1.724189020325961,5273.0
7617,13.0,2.21410307581793,721.0
7618,11.0,2.1307187812317845,1254.0
7619,15.0,1.7349738532936945,5195.0
7620,19.0,1.7428449275398836,5223.0
7621,10.0,2.194488490512624,721.0
7622,13.0,1.9559536073606314,2314.0
7623,17.0,1.7403019306203515,7073.0
7624,14.0,1.7765913964394875,4570.0
7625,12.0,2.057752426301141,1930.0
7626,17.0,1.8400901556050593,4332.0
7627,16.0,2.051926212850176,1255.0
7628,14.0,1.8786349939909368,2749.0
7629,18.0,1.8959710988731604,2755.0
7630,13.0,2.1945068008989046,721.0
7631,17.0,1.87756811430288,3736.0
7632,14.0,1.8345679426843915,3587.0
7633,14.0,1.9761816019510219,1730.0
7634,17.0,1.943399025943138,2088.0
7635,20.0,1.6992059829180364,5439.0
7636,14.0,1.988951145078926,2138.0
7637,20.0,1.7089465310269154,5258.0
7638,16.0,1.6494375368153973,8328.0
7639,18.0,1.8343255880574096,4071.0
7640,14.0,1.884811763724304,2884.0
7641,18.0,1.6452078407069028,9357.0
7642,15.0,1.9888868491604301,1634.0
7643,16.0,1.6261195861020488,8690.0
7644,18.0,1.643417197617284,7924.0
7645,16.0,2.197487786837383,721.0
7646,17.0,1.6452910725250294,8446.0
7647,15.0,1.8145549209901357,4109.0
7648,19.0,1.7819894607087763,4857.0
7649,18.0,2.019162937688153,1356.0
7650,16.0,1.7506490960194525,6555.0
7651,19.0,1.7262802853782988,5064.0
7652,14.0,2.3000961358360996,472.0
7653,15.0,1.9994207267237074,1803.0
7654,14.0,1.9415622820877192,2834.0
7655,19.0,1.6441754285796573,9521.0
7656,17.0,1.796650116166132,3970.0
7657,15.0,2.1797830759497594,721.0
7658,17.0,1.7672167127868335,4633.0
7659,17.0,1.8395525886842197,3569.0
7660,18.0,1.6626002963663111,7746.0
7661,19.0,1.8603540030261667,3046.0
7662,19.0,1.6529088731653059,7522.0
7663,15.0,1.9958498187265614,1413.0
7664,18.0,1.9802877568033117,1730.0
7665,15.0,1.7994784526804501,4192.0
7666,18.0,1.8007746714651822,4019.0
7667,17.0,1.7455746038699673,4794.0
7668,20.0,1.6938167950891303,6926.0
7669,17.0,1.7510547357706412,4747.0
7670,16.0,2.0402391154531654,1730.0
7671,15.0,1.6639843592197128,7094.0
7672,14.0,2.115961541888483,1254.0
7673,17.0,1.793829705854221,4167.0
7674,11.0,2.140501618204478,991.0
7675,13.0,2.0508617444265114,1254.0
7676,11.0,2.2469294263502246,721.0
7677,18.0,1.6802159395193694,6542.0
7678,13.0,1.9531001508672374,2088.0
7679,18.0,1.6445723464451958,9713.0
7680,11.0,2.2508855398127285,719.0
7681,15.0,1.7420284934088086,6518.0
7682,18.0,1.6440145634681202,9145.0
7683,17.0,1.818388387265662,4558.0
7684,15.0,2.2028133982475473,740.0
7685,17.0,1.7732372297751982,5238.0
7686,18.0,1.6895358045609852,8162.0
7687,11.0,2.200126369037355,719.0
7688,16.0,1.6802288483584604,7876.0
7689,18.0,1.900190918400829,2364.0
7690,13.0,2.2547258286186054,721.0
7691,17.0,1.718031638904126,6944.0
7692,14.0,2.1478553810269507,819.0
7693,12.0,2.228420185423987,719.0
7694,18.0,1.748674897248732,5131.0
7695,17.0,1.8485131948811033,3788.0
7696,17.0,1.623666934153928,9153.0
7697,15.0,1.868694923486024,3841.0
7698,18.0,1.722339108093952,5439.0
7699,13.0,2.153580683451959,1254.0
7700,14.0,2.071019171513283,1457.0
7701,18.0,1.6788560403646264,8328.0
7702,20.0,1.6770137096839701,7783.0
7703,12.0,2.026574230801005,1634.0
7704,17.0,1.7624002446834108,6542.0
7705,16.0,1.7168047116128462,6542.0
7706,18.0,1.6431939632074013,7213.0
7707,17.0,1.6788691965698153,9145.0
7708,20.0,1.6377202995349371,8271.0
7709,17.0,1.7478675806615074,4389.0
7710,18.0,1.8396706271051642,3298.0
7711,19.0,1.817778713549156,4109.0
7712,16.0,1.7093944182655005,6435.0
7713,18.0,1.6153899256787099,9770.0
7714,14.0,2.0334720441447396,1634.0
7715,16.0,1.7856378251032523,5289.0
7716,17.0,1.6737181896559934,8638.0
7717,13.0,2.220990725844009,719.0
7718,15.0,1.8127557894896824,4096.0
7719,19.0,1.6664301662682242,7759.0
7720,19.0,1.6857806029981761,6255.0
7721,17.0,1.740074174952845,4991.0
7722,20.0,1.6397983825270919,8143.0
7723,19.0,1.618000889546729,9286.0
7724,17.0,1.6418120517922006,7698.0
7725,18.0,1.7575465961863923,6347.0
7726,17.0,1.7554909118003597,6518.0
7727,15.0,1.714722539843409,5150.0
7728,13.0,1.941401087834194,2060.0
7729,16.0,2.0056650313243414,1996.0
7730,13.0,1.9243833281475553,3058.0
7731,13.0,1.8862309118300278,2811.0
7732,16.0,1.870343760209949,4160.0
7733,16.0,1.6812801138651505,8320.0
7734,15.0,1.6746758934953827,7346.0
7735,17.0,1.7055100494607436,7656.0
7736,14.0,2.042474213447277,1823.0
7737,12.0,2.015421741544225,1415.0
7738,15.0,1.74976565670868,6204.0
7739,18.0,1.6389125250212113,8732.0
7740,17.0,1.666236002029551,7335.0
7741,13.0,2.1986582590784844,721.0
7742,17.0,1.8612069987751776,3612.0
7743,19.0,1.9278168312940467,2276.0
7744,19.0,1.8287912708498186,3528.0
7745,18.0,1.800310721579398,4308.0
7746,14.0,2.074712479712872,1254.0
7747,18.0,1.646359676863372,7943.0
7748,14.0,1.94364464346142,2258.0
7749,17.0,1.8111265856018688,4766.0
7750,20.0,1.64320203550302,8810.0
7751,15.0,1.7508493586392526,6439.0
7752,15.0,1.9289792623759816,2629.0
7753,16.0,1.8903019599705435,3145.0
7754,17.0,1.8133278371897024,4039.0
7755,19.0,1.882402573468109,2889.0
7756,20.0,1.6480773537189908,7173.0
7757,14.0,2.1637086859408154,719.0
7758,16.0,1.7366804071282083,5946.0
7759,15.0,1.7005894461981048,6980.0
7760,19.0,1.7254114281377426,5289.0
7761,17.0,1.9370724177421026,2122.0
7762,18.0,1.7444994191534906,5861.0
7763,18.0,1.8583743044764005,3788.0
7764,16.0,1.7153090729685112,6956.0
7765,20.0,1.6438561954114628,7987.0
7766,18.0,1.6275302449676066,9254.0
7767,15.0,1.8726225087768216,3277.0
7768,15.0,1.9391021664198747,2221.0
7769,16.0,1.8245683714157426,3612.0
7770,18.0,1.8573559599849625,3385.0
7771,14.0,2.0234542110587985,1528.0
