id,Delta,R0,i0
6985,19.0,1.576649255125942,8465.0
6986,19.0,1.6018346768320826,6405.0
6987,16.0,1.5930426633559573,7419.0
6988,22.0,1.555134795511038,8146.0
6989,18.0,1.531967813022315,8339.0
6990,15.0,1.744791496326018,5090.0
6991,18.0,1.7198227655614993,3810.0
6992,20.0,1.5605591841675583,8233.0
6993,20.0,1.5993156650527913,9644.0
6994,16.0,1.8150173316214468,2507.0
6995,18.0,1.6272645612354653,7081.0
6996,12.0,1.8370249584875076,2683.0
6997,18.0,1.8502896326200164,3140.0
6998,15.0,1.828634488040386,3911.0
6999,20.0,1.6239500115276266,8292.0
7000,19.0,1.8610647836795087,1921.0
7001,15.0,1.7737728356442297,4720.0
