all_race_ethnicity,Asian_Pacific_Islander,Black_African_American,Hispanic_Latino,White,date
5.122603799999999,0.0,0.0,0.0,0.0,2024-09-28
9.391440300000001,0.0,0.0,0.0,0.0,2024-10-05
8.537673,0.0,0.0,0.0,4.6531771,2024-10-12
8.537673,0.0,0.0,0.0,3.5583119,2024-10-19
6.8301384,0.0,0.0,0.0,0.0,2024-10-26
5.122603799999999,0.0,0.0,0.0,0.0,2024-11-02
5.122603799999999,0.0,0.0,0.0,0.0,2024-11-09
5.122603799999999,0.0,0.0,0.0,3.2845956,2024-11-16
5.122603799999999,0.0,0.0,0.0,0.0,2024-11-23
1.7075346,0.0,0.0,0.0,0.0,2024-11-30
3.4150692,0.0,0.0,0.0,0.0,2024-12-07
0.0,0.0,0.0,0.0,0.0,2024-12-14
